FMTNAME,TYPE,CODE,LABEL
MALMULTI,N,2033,SK MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK; OTH
MALMULTI,N,2034,SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK;
MALMULTI,N,2035,SK MEL; SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEU
MALMULTI,N,2036,CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK; OTH
MALMULTI,N,2037,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK;
MALMULTI,N,2038,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,2039,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU
MALMULTI,N,2040,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK; OTH
MALMULTI,N,2041,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,2042,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LE
MALMULTI,N,2043,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,2044,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; UNK
MALMULTI,N,2045,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; L
MALMULTI,N,2046,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,2047,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,2048,LI
MALMULTI,N,2049,SK MEL; LI
MALMULTI,N,2050,SK NON-MEL; LI
MALMULTI,N,2051,SK MEL; SK NON-MEL; LI
MALMULTI,N,2052,CNS; LI
MALMULTI,N,2053,SK MEL; CNS; LI
MALMULTI,N,2054,SK NON-MEL; CNS; LI
MALMULTI,N,2055,SK MEL; SK NON-MEL; CNS; LI
MALMULTI,N,2056,GENURIN; LI
MALMULTI,N,2057,SK MEL; GENURIN; LI
MALMULTI,N,2058,SK NON-MEL; GENURIN; LI
MALMULTI,N,2059,SK MEL; SK NON-MEL; GENURIN; LI
MALMULTI,N,2060,CNS; GENURIN; LI
MALMULTI,N,2061,SK MEL; CNS; GENURIN; LI
MALMULTI,N,2062,SK NON-MEL; CNS; GENURIN; LI
MALMULTI,N,2063,SK MEL; SK NON-MEL; CNS; GENURIN; LI
MALMULTI,N,2064,BREAST; LI
MALMULTI,N,2065,SK MEL; BREAST; LI
MALMULTI,N,2066,SK NON-MEL; BREAST; LI
MALMULTI,N,2067,SK MEL; SK NON-MEL; BREAST; LI
MALMULTI,N,2068,CNS; BREAST; LI
MALMULTI,N,2069,SK MEL; CNS; BREAST; LI
MALMULTI,N,2070,SK NON-MEL; CNS; BREAST; LI
MALMULTI,N,2071,SK MEL; SK NON-MEL; CNS; BREAST; LI
MALMULTI,N,2072,GENURIN; BREAST; LI
MALMULTI,N,2073,SK MEL; GENURIN; BREAST; LI
MALMULTI,N,2074,SK NON-MEL; GENURIN; BREAST; LI
MALMULTI,N,2075,SK MEL; SK NON-MEL; GENURIN; BREAST; LI
MALMULTI,N,2076,CNS; GENURIN; BREAST; LI
MALMULTI,N,2077,SK MEL; CNS; GENURIN; BREAST; LI
MALMULTI,N,2078,SK NON-MEL; CNS; GENURIN; BREAST; LI
MALMULTI,N,2079,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; LI
MALMULTI,N,2080,THYR; LI
MALMULTI,N,2081,SK MEL; THYR; LI
MALMULTI,N,2082,SK NON-MEL; THYR; LI
MALMULTI,N,2083,SK MEL; SK NON-MEL; THYR; LI
MALMULTI,N,2084,CNS; THYR; LI
MALMULTI,N,2085,SK MEL; CNS; THYR; LI
MALMULTI,N,2086,SK NON-MEL; CNS; THYR; LI
MALMULTI,N,2087,SK MEL; SK NON-MEL; CNS; THYR; LI
MALMULTI,N,2088,GENURIN; THYR; LI
MALMULTI,N,2089,SK MEL; GENURIN; THYR; LI
MALMULTI,N,2090,SK NON-MEL; GENURIN; THYR; LI
MALMULTI,N,2091,SK MEL; SK NON-MEL; GENURIN; THYR; LI
MALMULTI,N,2092,CNS; GENURIN; THYR; LI
MALMULTI,N,2093,SK MEL; CNS; GENURIN; THYR; LI
MALMULTI,N,2094,SK NON-MEL; CNS; GENURIN; THYR; LI
MALMULTI,N,2095,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; LI
MALMULTI,N,2096,BREAST; THYR; LI
MALMULTI,N,2097,SK MEL; BREAST; THYR; LI
MALMULTI,N,2098,SK NON-MEL; BREAST; THYR; LI
MALMULTI,N,2099,SK MEL; SK NON-MEL; BREAST; THYR; LI
MALMULTI,N,2100,CNS; BREAST; THYR; LI
MALMULTI,N,2101,SK MEL; CNS; BREAST; THYR; LI
MALMULTI,N,2102,SK NON-MEL; CNS; BREAST; THYR; LI
MALMULTI,N,2103,SK MEL; SK NON-MEL; CNS; BREAST; THYR; LI
MALMULTI,N,2104,GENURIN; BREAST; THYR; LI
MALMULTI,N,2105,SK MEL; GENURIN; BREAST; THYR; LI
MALMULTI,N,2106,SK NON-MEL; GENURIN; BREAST; THYR; LI
MALMULTI,N,2107,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; LI
MALMULTI,N,2108,CNS; GENURIN; BREAST; THYR; LI
MALMULTI,N,2109,SK MEL; CNS; GENURIN; BREAST; THYR; LI
MALMULTI,N,2110,SK NON-MEL; CNS; GENURIN; BREAST; THYR; LI
MALMULTI,N,2111,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; LI
MALMULTI,N,2112,TONGUE/THR/LAR; LI
MALMULTI,N,2113,SK MEL; TONGUE/THR/LAR; LI
MALMULTI,N,2114,SK NON-MEL; TONGUE/THR/LAR; LI
MALMULTI,N,2115,SK MEL; SK NON-MEL; TONGUE/THR/LAR; LI
MALMULTI,N,2116,CNS; TONGUE/THR/LAR; LI
MALMULTI,N,2117,SK MEL; CNS; TONGUE/THR/LAR; LI
MALMULTI,N,2118,SK NON-MEL; CNS; TONGUE/THR/LAR; LI
MALMULTI,N,2119,SK MEL; SK NON-MEL; CNS; TONGUE/THR/LAR; LI
MALMULTI,N,2120,GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2121,SK MEL; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2122,SK NON-MEL; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2123,SK MEL; SK NON-MEL; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2124,CNS; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2125,SK MEL; CNS; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2126,SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2127,SK MEL; SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LI
MALMULTI,N,2128,BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2129,SK MEL; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2130,SK NON-MEL; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2131,SK MEL; SK NON-MEL; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2132,CNS; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2133,SK MEL; CNS; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2134,SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2135,SK MEL; SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2136,GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2137,SK MEL; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2138,SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2139,SK MEL; SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2140,CNS; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2141,SK MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2142,SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LI
MALMULTI,N,2143,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR;
MALMULTI,N,2144,THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2145,SK MEL; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2146,SK NON-MEL; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2147,SK MEL; SK NON-MEL; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2148,CNS; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2149,SK MEL; CNS; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2150,SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2151,SK MEL; SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2152,GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2153,SK MEL; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2154,SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2155,SK MEL; SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2156,CNS; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2157,SK MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2158,SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2159,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; L
MALMULTI,N,2160,BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2161,SK MEL; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2162,SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2163,SK MEL; SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2164,CNS; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2165,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2166,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2167,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2168,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2169,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2170,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2171,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,2172,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2173,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LI
MALMULTI,N,2174,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,2175,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,2176,LU; LI
MALMULTI,N,2177,SK MEL; LU; LI
MALMULTI,N,2178,SK NON-MEL; LU; LI
MALMULTI,N,2179,SK MEL; SK NON-MEL; LU; LI
MALMULTI,N,2180,CNS; LU; LI
MALMULTI,N,2181,SK MEL; CNS; LU; LI
MALMULTI,N,2182,SK NON-MEL; CNS; LU; LI
MALMULTI,N,2183,SK MEL; SK NON-MEL; CNS; LU; LI
MALMULTI,N,2184,GENURIN; LU; LI
MALMULTI,N,2185,SK MEL; GENURIN; LU; LI
MALMULTI,N,2186,SK NON-MEL; GENURIN; LU; LI
MALMULTI,N,2187,SK MEL; SK NON-MEL; GENURIN; LU; LI
MALMULTI,N,2188,CNS; GENURIN; LU; LI
MALMULTI,N,2189,SK MEL; CNS; GENURIN; LU; LI
MALMULTI,N,2190,SK NON-MEL; CNS; GENURIN; LU; LI
MALMULTI,N,2191,SK MEL; SK NON-MEL; CNS; GENURIN; LU; LI
MALMULTI,N,2192,BREAST; LU; LI
MALMULTI,N,2193,SK MEL; BREAST; LU; LI
MALMULTI,N,2194,SK NON-MEL; BREAST; LU; LI
MALMULTI,N,2195,SK MEL; SK NON-MEL; BREAST; LU; LI
MALMULTI,N,2196,CNS; BREAST; LU; LI
MALMULTI,N,2197,SK MEL; CNS; BREAST; LU; LI
MALMULTI,N,2198,SK NON-MEL; CNS; BREAST; LU; LI
MALMULTI,N,2199,SK MEL; SK NON-MEL; CNS; BREAST; LU; LI
MALMULTI,N,2200,GENURIN; BREAST; LU; LI
MALMULTI,N,2201,SK MEL; GENURIN; BREAST; LU; LI
MALMULTI,N,2202,SK NON-MEL; GENURIN; BREAST; LU; LI
MALMULTI,N,2203,SK MEL; SK NON-MEL; GENURIN; BREAST; LU; LI
MALMULTI,N,2204,CNS; GENURIN; BREAST; LU; LI
MALMULTI,N,2205,SK MEL; CNS; GENURIN; BREAST; LU; LI
MALMULTI,N,2206,SK NON-MEL; CNS; GENURIN; BREAST; LU; LI
MALMULTI,N,2207,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; LU; LI
MALMULTI,N,2208,THYR; LU; LI
MALMULTI,N,2209,SK MEL; THYR; LU; LI
MALMULTI,N,2210,SK NON-MEL; THYR; LU; LI
MALMULTI,N,2211,SK MEL; SK NON-MEL; THYR; LU; LI
MALMULTI,N,2212,CNS; THYR; LU; LI
MALMULTI,N,2213,SK MEL; CNS; THYR; LU; LI
MALMULTI,N,2214,SK NON-MEL; CNS; THYR; LU; LI
MALMULTI,N,2215,SK MEL; SK NON-MEL; CNS; THYR; LU; LI
MALMULTI,N,2216,GENURIN; THYR; LU; LI
MALMULTI,N,2217,SK MEL; GENURIN; THYR; LU; LI
MALMULTI,N,2218,SK NON-MEL; GENURIN; THYR; LU; LI
MALMULTI,N,2219,SK MEL; SK NON-MEL; GENURIN; THYR; LU; LI
MALMULTI,N,2220,CNS; GENURIN; THYR; LU; LI
MALMULTI,N,2221,SK MEL; CNS; GENURIN; THYR; LU; LI
MALMULTI,N,2222,SK NON-MEL; CNS; GENURIN; THYR; LU; LI
MALMULTI,N,2223,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; LU; LI
MALMULTI,N,2224,BREAST; THYR; LU; LI
MALMULTI,N,2225,SK MEL; BREAST; THYR; LU; LI
MALMULTI,N,2226,SK NON-MEL; BREAST; THYR; LU; LI
MALMULTI,N,2227,SK MEL; SK NON-MEL; BREAST; THYR; LU; LI
MALMULTI,N,2228,CNS; BREAST; THYR; LU; LI
MALMULTI,N,2229,SK MEL; CNS; BREAST; THYR; LU; LI
MALMULTI,N,2230,SK NON-MEL; CNS; BREAST; THYR; LU; LI
MALMULTI,N,2231,SK MEL; SK NON-MEL; CNS; BREAST; THYR; LU; LI
MALMULTI,N,2232,GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2233,SK MEL; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2234,SK NON-MEL; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2235,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2236,CNS; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2237,SK MEL; CNS; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2238,SK NON-MEL; CNS; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2239,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; LU; LI
MALMULTI,N,2240,TONGUE/THR/LAR; LU; LI
MALMULTI,N,2241,SK MEL; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2242,SK NON-MEL; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2243,SK MEL; SK NON-MEL; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2244,CNS; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2245,SK MEL; CNS; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2246,SK NON-MEL; CNS; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2247,SK MEL; SK NON-MEL; CNS; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2248,GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2249,SK MEL; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2250,SK NON-MEL; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2251,SK MEL; SK NON-MEL; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2252,CNS; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2253,SK MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2254,SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2255,SK MEL; SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2256,BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2257,SK MEL; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2258,SK NON-MEL; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2259,SK MEL; SK NON-MEL; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2260,CNS; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2261,SK MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2262,SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2263,SK MEL; SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2264,GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2265,SK MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2266,SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2267,SK MEL; SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU;
MALMULTI,N,2268,CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2269,SK MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2270,SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2271,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR;
MALMULTI,N,2272,THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2273,SK MEL; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2274,SK NON-MEL; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2275,SK MEL; SK NON-MEL; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2276,CNS; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2277,SK MEL; CNS; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2278,SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2279,SK MEL; SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2280,GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2281,SK MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2282,SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2283,SK MEL; SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2284,CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2285,SK MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2286,SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2287,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; L
MALMULTI,N,2288,BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2289,SK MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2290,SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2291,SK MEL; SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2292,CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2293,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2294,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2295,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU
MALMULTI,N,2296,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2297,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2298,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2299,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,2300,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LI
MALMULTI,N,2301,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; L
MALMULTI,N,2302,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,2303,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,2304,LEUK; LI
MALMULTI,N,2305,SK MEL; LEUK; LI
MALMULTI,N,2306,SK NON-MEL; LEUK; LI
MALMULTI,N,2307,SK MEL; SK NON-MEL; LEUK; LI
MALMULTI,N,2308,CNS; LEUK; LI
MALMULTI,N,2309,SK MEL; CNS; LEUK; LI
MALMULTI,N,2310,SK NON-MEL; CNS; LEUK; LI
MALMULTI,N,2311,SK MEL; SK NON-MEL; CNS; LEUK; LI
MALMULTI,N,2312,GENURIN; LEUK; LI
MALMULTI,N,2313,SK MEL; GENURIN; LEUK; LI
MALMULTI,N,2314,SK NON-MEL; GENURIN; LEUK; LI
MALMULTI,N,2315,SK MEL; SK NON-MEL; GENURIN; LEUK; LI
MALMULTI,N,2316,CNS; GENURIN; LEUK; LI
MALMULTI,N,2317,SK MEL; CNS; GENURIN; LEUK; LI
MALMULTI,N,2318,SK NON-MEL; CNS; GENURIN; LEUK; LI
MALMULTI,N,2319,SK MEL; SK NON-MEL; CNS; GENURIN; LEUK; LI
MALMULTI,N,2320,BREAST; LEUK; LI
MALMULTI,N,2321,SK MEL; BREAST; LEUK; LI
MALMULTI,N,2322,SK NON-MEL; BREAST; LEUK; LI
MALMULTI,N,2323,SK MEL; SK NON-MEL; BREAST; LEUK; LI
MALMULTI,N,2324,CNS; BREAST; LEUK; LI
MALMULTI,N,2325,SK MEL; CNS; BREAST; LEUK; LI
MALMULTI,N,2326,SK NON-MEL; CNS; BREAST; LEUK; LI
MALMULTI,N,2327,SK MEL; SK NON-MEL; CNS; BREAST; LEUK; LI
MALMULTI,N,2328,GENURIN; BREAST; LEUK; LI
MALMULTI,N,2329,SK MEL; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2330,SK NON-MEL; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2331,SK MEL; SK NON-MEL; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2332,CNS; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2333,SK MEL; CNS; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2334,SK NON-MEL; CNS; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2335,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; LEUK; LI
MALMULTI,N,2336,THYR; LEUK; LI
MALMULTI,N,2337,SK MEL; THYR; LEUK; LI
MALMULTI,N,2338,SK NON-MEL; THYR; LEUK; LI
MALMULTI,N,2339,SK MEL; SK NON-MEL; THYR; LEUK; LI
MALMULTI,N,2340,CNS; THYR; LEUK; LI
MALMULTI,N,2341,SK MEL; CNS; THYR; LEUK; LI
MALMULTI,N,2342,SK NON-MEL; CNS; THYR; LEUK; LI
MALMULTI,N,2343,SK MEL; SK NON-MEL; CNS; THYR; LEUK; LI
MALMULTI,N,2344,GENURIN; THYR; LEUK; LI
MALMULTI,N,2345,SK MEL; GENURIN; THYR; LEUK; LI
MALMULTI,N,2346,SK NON-MEL; GENURIN; THYR; LEUK; LI
MALMULTI,N,2347,SK MEL; SK NON-MEL; GENURIN; THYR; LEUK; LI
MALMULTI,N,2348,CNS; GENURIN; THYR; LEUK; LI
MALMULTI,N,2349,SK MEL; CNS; GENURIN; THYR; LEUK; LI
MALMULTI,N,2350,SK NON-MEL; CNS; GENURIN; THYR; LEUK; LI
MALMULTI,N,2351,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; LEUK; LI
MALMULTI,N,2352,BREAST; THYR; LEUK; LI
MALMULTI,N,2353,SK MEL; BREAST; THYR; LEUK; LI
MALMULTI,N,2354,SK NON-MEL; BREAST; THYR; LEUK; LI
MALMULTI,N,2355,SK MEL; SK NON-MEL; BREAST; THYR; LEUK; LI
MALMULTI,N,2356,CNS; BREAST; THYR; LEUK; LI
MALMULTI,N,2357,SK MEL; CNS; BREAST; THYR; LEUK; LI
MALMULTI,N,2358,SK NON-MEL; CNS; BREAST; THYR; LEUK; LI
MALMULTI,N,2359,SK MEL; SK NON-MEL; CNS; BREAST; THYR; LEUK; LI
MALMULTI,N,2360,GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2361,SK MEL; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2362,SK NON-MEL; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2363,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2364,CNS; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2365,SK MEL; CNS; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2366,SK NON-MEL; CNS; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2367,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; LEUK; LI
MALMULTI,N,2368,TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2369,SK MEL; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2370,SK NON-MEL; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2371,SK MEL; SK NON-MEL; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2372,CNS; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2373,SK MEL; CNS; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2374,SK NON-MEL; CNS; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2375,SK MEL; SK NON-MEL; CNS; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2376,GENURIN; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2377,SK MEL; GENURIN; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2378,SK NON-MEL; GENURIN; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2379,SK MEL; SK NON-MEL; GENURIN; TONGUE/THR/LAR; LEUK; LI
MALMULTI,N,2380,CNS; GENURIN; TONGUE/THR/LAR; LEUK; LI
